"bin.id.strict"	"bin.id.united"	"bin.id.new"	"kingdom"	"phylum"	"class"	"order"	"family"	"genus"	"species"	"Confidence"	"ASVs"
"ac01c23b8e6662df079c82f3ad02940b"	122	2076	"5"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	NA	0.999831495	"ASV722"
"618ffbf009e96f4eece878da1998be2b"	123	2076	"5"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	NA	0.999994191	"ASV1554"
"9d7e514cd300f5649709823c46f6cd94"	124	2076	"5"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	NA	0.999997089	"ASV1979"
"db3cf4e3a154cf11b197edb197e8a39b"	125	2076	"5"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	NA	0.999997202	"ASV1576"
"232ad54d7f4463dc6324793744816d49"	126	2076	"5"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	NA	0.999994446	"ASV453"
"547d105bc077f0a3e74c8361aaf3dcaa"	127	2076	"5"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	NA	0.999651693	"ASV1616"
"38b1d7f0895838c10f0946f9117a7e3c"	128	2076	"5"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	NA	0.999127481	"ASV1883"
"12cfdad86d285ee84ac09682e0fa2ac2"	129	2076	"5"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	NA	0.9999963	"ASV1168"
"1e6f2e880449dfe64467de1b5bae29e0"	130	2076	"5"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	NA	0.999999059	"ASV592"
"cbd55931ab1bb39024b67ac69baad1cc"	131	2090	"6"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Umezawaea"	"s__Umezawaea_tangerina"	0.875184415	"ASV3124"
"5e60d83a1adb960ddfa5aff1b7f17c86"	132	2090	"6"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Lechevalieria"	NA	0.99820026	"ASV739"
"f0051f2cca46b1be44ec19fb2d078ed5"	133	2090	"6"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Lechevalieria"	NA	0.999528612	"ASV272"
"eb3fb4808ebf2ee9e68333c24d141e6a"	134	2090	"6"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Lechevalieria"	NA	0.996029812	"ASV231"
"6a6fc59dc416b10ab53b1aea066984b2"	135	2090	"6"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Lechevalieria"	NA	0.975938835	"ASV132"
"9c2a0cc6065de7aa69bb22fac0f0b8d4"	136	2090	"6"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Lechevalieria"	NA	0.981554835	"ASV1081"
"e7e287cb357c9ef15b4662dcfd2fd47a"	137	2090	"6"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Lechevalieria"	NA	0.996568445	"ASV475"
"1d1036b6d26a5a72aff237a4cbd7d5b2"	138	2090	"6"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	NA	NA	0.997820365	"ASV1075"
"622c620ae57ff8ebc3e1915d1370ed81"	139	2090	"6"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Lechevalieria"	NA	0.738939853	"ASV2051"
"0fc29f256ce2007a0279b6c01a3f4f6b"	140	2090	"6"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Lechevalieria"	NA	0.927974908	"ASV405"
"e639b84897084271ffa758b826ad9075"	141	2090	"6"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Lechevalieria"	NA	0.824086268	"ASV781"
"a9e33182d7397e47d41abdea76a3537f"	142	2090	"6"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Saccharothrix"	NA	0.985108826	"ASV670"
"5e1c389ac17bf4eb0b48613aa38ec951"	143	2090	"6"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Saccharothrix"	NA	0.987024539	"ASV438"
"e06e703680c4b312d4a273db1c3c9e72"	144	2090	"6"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Crossiella"	NA	0.938481791	"ASV1615"
"331e4ab7e087da3e4de815daa44e4565"	145	2119	"8"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Ornithinimicrobium"	"s__Serinicoccus_sp."	0.969085201	"ASV2430"
"63bc108a053497cec8caec9ebdac66d0"	146	2105	"7"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Arthrobacter"	NA	0.988047342	"ASV118"
"bc015b8687193bafb78d8ca5482cce93"	147	2105	"7"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Arthrobacter"	NA	0.987740345	"ASV25"
"e6712fb52e35a6b9cd71447fbbad4807"	148	2105	"7"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	NA	NA	0.993189645	"ASV1053"
"eb2499a3c78f9d771952ac30ddd2acf5"	149	2105	"7"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	NA	NA	0.991450673	"ASV375"
"bbdd837fc8008149adab2a523af9ff9b"	150	2105	"7"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	NA	NA	0.991377773	"ASV75"
"3b544be68695262c02afdf9260b31c77"	151	2105	"7"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	NA	NA	0.989693923	"ASV632"
"9fdb06e376517d103acda405579f6786"	152	2105	"7"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	NA	NA	0.99296571	"ASV33"
"ec573b0d74ca440a31f929a56638df68"	153	2105	"7"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	NA	NA	0.982066982	"ASV107"
"21a883eebc261cc434ba99f9710a1d61"	154	2105	"7"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Pseudarthrobacter"	NA	0.869194599	"ASV112"
"0bfd797a82653df7f3ec5b5b28b6f375"	155	2105	"7"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Pseudarthrobacter"	NA	0.891292917	"ASV225"
"530889116f11ca4dbd05b64e80242544"	156	2105	"7"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Pseudarthrobacter"	NA	0.850791429	"ASV501"
"622d5a721004f9d7c95b8e51e192157b"	157	2105	"7"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Pseudarthrobacter"	NA	0.883544245	"ASV24"
"377501f57eac2f09d6c0bcd5e7bb2d42"	158	2105	"7"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	NA	NA	0.994052074	"ASV695"
"ec17ef8b899b5bbb3ddbba9f1c5ad569"	159	2105	"7"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	NA	NA	0.995623575	"ASV83"
"b0118492fcb9f7d08c09687f055e177e"	160	2119	"8"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Bogoriellaceae"	"Georgenia"	NA	0.984091959	"ASV1655"
"d62e32e7ec5223af6750991747edc46b"	161	2119	"8"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Cellulomonadaceae"	"Cellulomonas"	NA	0.969342647	"ASV874"
"3e1651203c0b8452d026607e9a5a6183"	162	2119	"8"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Cellulomonadaceae"	"Cellulomonas"	NA	0.996446569	"ASV494"
"667167510ea1164848343535443d2834"	163	2119	"8"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Cellulomonadaceae"	"Cellulomonas"	NA	0.996486154	"ASV455"
"c6dfcf517c7288ca6818ff093c86edb4"	164	2119	"8"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Cellulomonadaceae"	"Cellulomonas"	NA	0.990901942	"ASV235"
"21816c73bd3aa17e77c1c11a8f18d9c7"	165	2119	"8"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Cellulomonadaceae"	"Cellulomonas"	NA	0.982178823	"ASV1812"
"7c1d6c82da6cfb57101818df01f0fc34"	166	2119	"8"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Cellulomonadaceae"	"Cellulomonas"	NA	0.993073404	"ASV2999"
"b78f8bb9f8a2684ab4bfc646044c00ae"	167	2119	"8"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Cellulomonadaceae"	"Cellulomonas"	NA	0.99793821	"ASV101"
"d3a7ccb0e6fc5fd1f6c1b205d9873b2a"	168	2119	"8"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	NA	NA	NA	0.996956377	"ASV345"
"a73045abd33643b1d980a3d39697b9d7"	169	2119	"8"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Cellulomonadaceae"	"Cellulomonas"	NA	0.990865494	"ASV728"
"deb543c1255ba84a1f3cce03dd55994b"	170	2119	"8"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Bogoriellaceae"	"Georgenia"	"s__Georgenia_satyanarayanai"	0.938634041	"ASV1591"
"7b62ab410d57f977807609dece26cf9f"	171	2119	"8"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Cellulomonadaceae"	NA	NA	0.907836998	"ASV1833"
"fcea7dc6535dcbcb6c1cb60569c46930"	172	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Aquipuribacter"	"s__uncultured_bacterium"	0.911783779	"ASV1632"
"84c66c53c2e0c7801c2ba458349b5149"	173	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Aquipuribacter"	"s__uncultured_bacterium"	0.892929812	"ASV551"
"46aecb84fc577f06fdb307a843aaac0f"	174	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Aquipuribacter"	"s__uncultured_bacterium"	0.944494674	"ASV2114"
"6a6354cac6b9008ff80c40c4ab38661d"	175	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"uncultured"	"s__uncultured_bacterium"	0.9144002	"ASV863"
"2ec75b394afe4d19072e5a2ffa6e8c25"	176	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"uncultured"	"s__Oryzobacter_terrae"	0.719579708	"ASV3033"
"7b5ce76fee38196098782a6ee8dc803f"	177	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"uncultured"	NA	0.977729124	"ASV1127"
"4ce4d97a8e1e41fad3ea54f88abee457"	178	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"uncultured"	"s__uncultured_bacterium"	0.874871966	"ASV1645"
"d316a54f037d509fd7df379488fc7cee"	179	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"uncultured"	NA	0.898672629	"ASV1286"
"e640bcf7087fda4da61ab40251428697"	180	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"uncultured"	"s__uncultured_bacterium"	0.782196677	"ASV1663"
"3614f48a940dd29930a0f256c5899f03"	181	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Knoellia"	NA	0.907852172	"ASV433"
"f3882ed489adbf62de06dd3d5b0d2039"	182	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Knoellia"	NA	0.752074915	"ASV1408"
"07662a853a5519acf324a0f5cd0cc8a3"	183	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Knoellia"	NA	0.896531939	"ASV2634"
"8556db41ce892cf716ed4d4741a7e0d7"	184	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Knoellia"	NA	0.923428038	"ASV973"
"cedd028e3b02e5aeb57a4cdf9b2dc5aa"	185	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	NA	NA	0.999347294	"ASV1240"
"dd7b35321fc3ada583a3dbb667e105ef"	186	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	NA	NA	0.972606765	"ASV1321"
"c0bad1ae0f0ccce46f36ddc7340b0493"	187	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Lapillicoccus"	NA	0.703993368	"ASV1766"
"d69171aaaca99c90ebc82ebddae2206f"	188	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	NA	NA	0.982455036	"ASV683"
"cb2094dd49d95d1dfbca51057fa8f60d"	189	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Janibacter"	NA	0.975096208	"ASV1092"
"b46405b29cb48cdcc3c32de86a8e1e14"	190	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	NA	NA	0.965110455	"ASV498"
"fe67fc89f5be3fec2886d38496c38cf8"	191	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Ornithinimicrobium"	NA	0.995348513	"ASV855"
"7a9386c504ba21d9952c52a2f56a6c9d"	192	2134	"9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Ornithinimicrobium"	NA	0.990130782	"ASV2339"
"2afa1eeee630acc067fd6b52ccdbc2d9"	193	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Nakamurellaceae"	"Nakamurella"	"s__Sanguibacter_sp."	0.907680825	"ASV1012"
"2e44a8097566b6ffe6bfbb6a0a8066a6"	194	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Nakamurellaceae"	"Nakamurella"	"s__uncultured_bacterium"	0.783894414	"ASV2083"
"cc24effa6e40802579cfd47004cb3dc6"	195	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Nakamurellaceae"	"Nakamurella"	"s__uncultured_organism"	0.991495884	"ASV370"
"f12302749b3318b866c97a0ce8f1bbcd"	196	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Frigoribacterium"	NA	0.871543026	"ASV1025"
"c23be3047de5c9a19d5c168151df1810"	197	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Rathayibacter"	NA	0.99322551	"ASV73"
"99900ae48ab6e736d398585436bc3ac6"	198	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Frigoribacterium"	NA	0.746355627	"ASV64"
"62b8d69fa610587ee4ff2357a8005675"	199	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Frigoribacterium"	NA	0.789156427	"ASV69"
"08733e4b2023534d6e99448749112a49"	200	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Frigoribacterium"	NA	0.798566702	"ASV18"
"f17d836a535a81a3260645058c1a0ff1"	201	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Frigoribacterium"	NA	0.849920481	"ASV119"
"8e6016b6aa9ac9cc8aa92fa102d97079"	202	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Frigoribacterium"	NA	0.812400114	"ASV285"
"19cbb7542f0784da79b70815d25e1236"	203	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	NA	NA	0.998870684	"ASV485"
"d19cbad9dc20af4229d30d9722669160"	204	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Microbacterium"	NA	0.999774274	"ASV499"
"eccc5606fc4c3a3e98b5defd7f4e1dd4"	205	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Microbacterium"	NA	0.999856548	"ASV1410"
"3b84cd13239ebdbfbc2f3f71a9d9bb52"	206	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Mycetocola"	NA	0.969412507	"ASV123"
"be02eb9b6c18bac73014c5fb214dc0f5"	207	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Mycetocola"	"s__Mycetocola_reblochoni"	0.718662276	"ASV1315"
"b615d8aa21bd95aa8bf3a69aa993646d"	208	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Frigoribacterium"	"s__Frigoribacterium_salinisoli"	0.86623634	"ASV49"
"4c44efc48a1616d93c062724a31c1ddc"	209	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	NA	NA	0.998910336	"ASV2582"
"cf74727dddcc6ac5ceb8905829220ffd"	210	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	NA	NA	0.998645966	"ASV729"
"e6d00c8bb3936c7f172ae2aa89cbed45"	211	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	NA	NA	0.99903864	"ASV593"
"4cc12677d1a78c2b507affdbf970af62"	212	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Amnibacterium"	NA	0.983681288	"ASV229"
"b954e22d9ef813d45e54e02bfa42bd26"	213	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Amnibacterium"	NA	0.943965119	"ASV871"
"7dd85fbea7df3cc7d01d86d029ec44d4"	214	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Amnibacterium"	NA	0.993018598	"ASV1148"
"a7a7e20eccd25ca03bd6729978d0a19a"	215	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Naasia"	"s__Naasia_aerilata"	0.911023215	"ASV1374"
"b796d83e53e254304ca2e84f1ae3af45"	216	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	NA	NA	0.998728308	"ASV1991"
"fb9e7af4ad361c6c2d40d8ed3eeac780"	217	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Clavibacter"	NA	0.96439556	"ASV189"
"a77474f17d19e0b1b87ea5e97c34e36b"	218	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Clavibacter"	NA	0.831925861	"ASV801"
"0d69394ce6d1d82f766ab25276baca90"	219	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Galbitalea"	NA	0.711353185	"ASV3027"
"84633f549741d26957c7ca4bada537cf"	220	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	NA	NA	0.99986224	"ASV1696"
"dc1644d05a82b9f2ee3de7111134dc76"	221	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	NA	NA	0.999934941	"ASV2192"
"85ef74113bffecc80dd57134978ab10c"	222	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Rathayibacter"	"s__Rathayibacter_sp."	0.881176857	"ASV1516"
"1b8d494bb964549a31a4e0b5c03bde72"	223	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Rathayibacter"	NA	0.969169596	"ASV2943"
"92a2ed774548cbe06003b1ebb2831907"	224	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Pseudoclavibacter"	NA	0.981348194	"ASV270"
"321890ca843f8d4478fdc2edaf094f2a"	225	2157	"10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	NA	NA	0.996274559	"ASV491"
"1d98eea6f65a0891b910ddb8b6183ff3"	226	2119	"8"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Curtobacterium"	NA	0.99877851	"ASV329"
"3d568e244d79b37618571bcd7ddaf6e3"	227	2119	"8"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Curtobacterium"	NA	0.999377777	"ASV26"
"c07cbe9ce0cdaa03a1d3d7068487e4ab"	228	2119	"8"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Curtobacterium"	NA	0.999330032	"ASV16"
"5ff12153ac26896fd7bff09858d9b2fb"	229	2196	"11"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Friedmanniella"	NA	0.738720468	"ASV5756"
"adc7b9c8321ed29d8f7a8b5b359566dd"	230	2196	"11"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"s__Cutibacterium_granulosum"	0.990746054	"ASV1006"
"efe3d7dae50957699c068303eb51e893"	231	2196	"11"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"s__Cutibacterium_granulosum"	0.98596651	"ASV2771"
"a768f4b003f06bb46b92d3f46bab784e"	232	2196	"11"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	NA	0.999997558	"ASV78"
"96d0f816130691843827c7bfc9d13bc8"	233	2196	"11"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	NA	0.999998675	"ASV627"
"66012bb025b201b70d944c0ae82fa0d1"	234	2196	"11"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	NA	0.999998344	"ASV45"
"480afefdd23b241c10fdad06a96d47b4"	235	2196	"11"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Friedmanniella"	NA	0.927523379	"ASV908"
"f8a3f15936f77cd6bf6a3ffa8329340b"	236	2196	"11"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Friedmanniella"	NA	0.893179223	"ASV1717"
"966e44c8a39d97bc1d86eccd09a204dc"	237	2196	"11"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	NA	NA	0.999879348	"ASV809"
"c994bfba05b20edff967fd2ba0634b4a"	238	2196	"11"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	NA	NA	0.999870512	"ASV344"
"0c55155664df8aa06b79b582fd06d39f"	239	2196	"11"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	NA	NA	0.999917859	"ASV295"
"5f2afa218bfc9c1e1345b5a4a818ba7a"	240	2196	"11"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Friedmanniella"	NA	0.876977588	"ASV997"
"6d1bc0bd0c485baac94ffc4f9293d3e9"	241	2196	"11"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Friedmanniella"	NA	0.939096957	"ASV533"
"5e6863336d6583bb0ee8a32d8b549d9b"	242	2196	"11"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Microlunatus"	NA	0.72496094	"ASV1231"
"f997f5882acf54ed5c1db370bd92dd19"	243	2196	"11"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	NA	NA	0.999523853	"ASV3247"
"ef922f4e65643593f2355689e4d45d48"	244	2196	"11"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	NA	NA	0.958259103	"ASV1850"
"e59cc2074e6c006ed3114e5175208ffa"	245	2196	"11"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Microlunatus"	NA	0.931365856	"ASV972"
"b0e6b7883b943f520e7501b23600d3d4"	246	2196	"11"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Microlunatus"	NA	0.962623718	"ASV902"
